id,Trust,POD,detail_01,detail_02,detail_03,detail_04,act,value
Inpatients,RR8,NELNE,W,WA,WA03,WA03X,1,3
Inpatients,RR8,NELNE,W,WA,WA04,WA04T,1,1
Inpatients,RR8,RADAY,F,FZ,FZ51,FZ51Z,1,1
Inpatients,RR8,RADAY,F,FZ,FZ53,FZ53Z,1,1
Inpatients,RR8,RADAY,F,FZ,FZ60,FZ60Z,1,1
Inpatients,RR8,RADAY,F,FZ,FZ61,FZ61Z,1,1
Inpatients,RR8,RADAY,H,HB,HB24,HB24C,1,1
Inpatients,RR8,RADAY,H,HB,HB62,HB62C,1,1
Inpatients,RR8,RADAY,P,PA,PA01,PA01B,2,1
Inpatients,RR8,RADAY,P,PA,PA25,PA25A,3,1
Inpatients,RR8,RADAY,P,PA,PA27,PA27Z,1,1
Inpatients,RR8,RADAY,P,PA,PA44,PA44Z,6,1
Inpatients,RR8,RADAY,P,PA,PA48,PA48A,2,1
Inpatients,RR8,RADAY,P,PA,PA48,PA48B,4,1
Inpatients,RR8,RADAY,P,PA,PA49,PA49Z,1,1
Inpatients,RR8,RADAY,P,PA,PA69,PA69Z,2,1
Inpatients,RR8,RADAY,Q,QZ,QZ14,QZ14B,6,1
Inpatients,RR8,RADAY,S,SA,SA13,SA13B,7,1
Inpatients,RR8,RADAY,S,SA,SA33,SA33Z,3,1
Inpatients,RTR,DC,A,AA,AA24,AA24A,4,4
Inpatients,RTR,DC,A,AA,AA30,AA30B,1,1
Inpatients,RTR,DC,A,AA,AA34,AA34E,3,2
Inpatients,RTR,DC,A,AB,AB04,AB04Z,15,9
Inpatients,RTR,DC,A,AB,AB05,AB05Z,1,1
Inpatients,RTR,DC,A,AB,AB08,AB08Z,5,3
Inpatients,RTR,DC,B,BZ,BZ02,BZ02Z,8,6
Inpatients,RTR,DC,B,BZ,BZ23,BZ23Z,1,1
Inpatients,RTR,DC,C,CZ,CZ02,CZ02X,1,1
Inpatients,RTR,DC,C,CZ,CZ05,CZ05T,1,1
Inpatients,RTR,DC,C,CZ,CZ05,CZ05Y,1,1
Inpatients,RTR,DC,C,CZ,CZ08,CZ08T,1,1
Inpatients,RTR,DC,C,CZ,CZ14,CZ14Y,1,1
Inpatients,RTR,DC,C,CZ,CZ35,CZ35Y,2,1
Inpatients,RTR,DC,C,CZ,CZ36,CZ36Y,1,1
Inpatients,RTR,DC,C,CZ,CZ37,CZ37Y,1,1
Inpatients,RTR,DC,C,CZ,CZ40,CZ40U,1,1
Inpatients,RTR,DC,C,CZ,CZ40,CZ40Y,4,2
Inpatients,RTR,DC,C,CZ,CZ41,CZ41Y,1,1
Inpatients,RTR,DC,D,DZ,DZ06,DZ06Z,1,1
Inpatients,RTR,DC,E,EA,EA36,EA36A,2,2
Inpatients,RTR,DC,E,EA,EA45,EA45Z,3,1
Inpatients,RTR,DC,E,EA,EA49,EA49Z,1,3
Inpatients,RTR,DC,E,EB,EB01,EB01Z,1,1
Inpatients,RTR,DC,E,EB,EB06,EB06Z,1,2
Inpatients,RTR,DC,F,FZ,FZ12,FZ12F,1,2
Inpatients,RTR,DC,F,FZ,FZ18,FZ18C,4,5
Inpatients,RTR,DC,F,FZ,FZ23,FZ23A,1,1
Inpatients,RTR,DC,F,FZ,FZ24,FZ24C,1,1
Inpatients,RTR,DC,F,FZ,FZ37,FZ37F,1,1
Inpatients,RTR,DC,F,FZ,FZ51,FZ51Z,5,2
Inpatients,RTR,DC,F,FZ,FZ52,FZ52Z,10,5
Inpatients,RTR,DC,F,FZ,FZ53,FZ53Z,2,1
Inpatients,RTR,DC,F,FZ,FZ54,FZ54Z,7,2
Inpatients,RTR,DC,F,FZ,FZ55,FZ55Z,2,1
Inpatients,RTR,DC,F,FZ,FZ59,FZ59Z,1,1
Inpatients,RTR,DC,F,FZ,FZ60,FZ60Z,5,2
Inpatients,RTR,DC,F,FZ,FZ61,FZ61Z,11,4
Inpatients,RTR,DC,F,FZ,FZ64,FZ64A,2,1
Inpatients,RTR,DC,F,FZ,FZ65,FZ65Z,1,1
Inpatients,RTR,DC,F,FZ,FZ70,FZ70Z,1,1
Inpatients,RTR,DC,G,GB,GB04,GB04D,1,1
Inpatients,RTR,DC,G,GC,GC15,GC15D,1,1
Inpatients,RTR,DC,H,HA,HA53,HA53Z,1,3
Inpatients,RTR,DC,H,HA,HA81,HA81C,1,1
Inpatients,RTR,DC,H,HB,HB15,HB15G,1,2
Inpatients,RTR,DC,H,HB,HB22,HB22C,2,5
Inpatients,RTR,DC,H,HB,HB23,HB23C,2,3
Inpatients,RTR,DC,H,HB,HB51,HB51Z,2,10
Inpatients,RTR,DC,H,HB,HB53,HB53Z,1,2
Inpatients,RTR,DC,H,HB,HB56,HB56C,1,1
Inpatients,RTR,DC,H,HB,HB99,HB99Z,1,1
Inpatients,RTR,DC,H,HC,HC04,HC04C,1,3
Inpatients,RTR,DC,H,HC,HC27,HC27C,1,1
Inpatients,RTR,DC,H,HD,HD23,HD23B,1,1
Inpatients,RTR,DC,H,HD,HD24,HD24B,3,1
Inpatients,RTR,DC,J,JC,JC15,JC15Z,4,1
Inpatients,RTR,DC,J,JC,JC16,JC16Z,1,1
Inpatients,RTR,DC,J,JC,JC17,JC17Z,1,1
Inpatients,RTR,DC,J,JC,JC18,JC18Z,1,1
Inpatients,RTR,DC,J,JD,JD03,JD03C,1,1
Inpatients,RTR,DC,L,LB,LB14,LB14Z,1,1
Inpatients,RTR,DC,L,LB,LB36,LB36Z,1,1
Inpatients,RTR,DC,L,LB,LB55,LB55A,1,1
Inpatients,RTR,DC,L,LB,LB72,LB72A,2,1
Inpatients,RTR,DC,M,MA,MA09,MA09Z,1,2
Inpatients,RTR,DC,M,MA,MA12,MA12Z,1,1
Inpatients,RTR,DC,M,MA,MA18,MA18C,2,1
Inpatients,RTR,DC,M,MA,MA21,MA21Z,1,1
Inpatients,RTR,DC,M,MA,MA23,MA23Z,1,1
Inpatients,RTR,DC,M,MA,MA24,MA24Z,1,1
Inpatients,RTR,DC,P,PA,PA58,PA58Z,1,1
Inpatients,RTR,DC,Q,QZ,QZ05,QZ05A,1,2
Inpatients,RTR,DC,Q,QZ,QZ15,QZ15C,1,1
Inpatients,RTR,DC,Q,QZ,QZ22,QZ22B,1,1
Inpatients,RTR,DC,R,RC,RC16,RC16Z,1,1
Inpatients,RTR,DC,S,SA,SA04,SA04D,2,1
Inpatients,RTR,DC,S,SA,SA04,SA04F,1,1
Inpatients,RTR,DC,S,SA,SA13,SA13A,2,1
Inpatients,RTR,DC,S,SA,SA30,SA30Z,6,2
Inpatients,RTR,DC,S,SA,SA31,SA31Z,1,1
Inpatients,RTR,DC,S,SA,SA33,SA33Z,2,1
Inpatients,RTR,DC,W,WA,WA06,WA06W,1,2
Inpatients,RTR,DC,W,WA,WA12,WA12X,1,2
Inpatients,RTR,EL,A,AA,AA06,AA06A,1,9
Inpatients,RTR,EL,A,AA,AA13,AA13A,1,6
Inpatients,RTR,EL,A,AA,AA19,AA19A,1,3
Inpatients,RTR,EL,A,AA,AA21,AA21A,1,2
Inpatients,RTR,EL,A,AA,AA34,AA34E,6,5
Inpatients,RTR,EL,A,AA,AA34,AA34F,1,2
Inpatients,RTR,EL,A,AB,AB05,AB05Z,1,1
Inpatients,RTR,EL,A,AB,AB07,AB07Z,2,8
Inpatients,RTR,EL,C,CZ,CZ14,CZ14V,1,2
Inpatients,RTR,EL,C,CZ,CZ16,CZ16Q,1,1
Inpatients,RTR,EL,C,CZ,CZ40,CZ40Y,1,1
Inpatients,RTR,EL,D,DZ,DZ50,DZ50Z,1,1
Inpatients,RTR,EL,E,EA,EA05,EA05Z,1,3
Inpatients,RTR,EL,E,EA,EA16,EA16Z,1,8
Inpatients,RTR,EL,E,EA,EA19,EA19Z,2,20
Inpatients,RTR,EL,E,EA,EA29,EA29Z,3,10
Inpatients,RTR,EL,E,EA,EA54,EA54Z,1,1
Inpatients,RTR,EL,E,EA,EA55,EA55Z,1,1
Inpatients,RTR,EL,E,EA,EA56,EA56Z,1,6
Inpatients,RTR,EL,F,FZ,FZ18,FZ18B,1,1
Inpatients,RTR,EL,F,FZ,FZ18,FZ18C,2,2
Inpatients,RTR,EL,F,FZ,FZ37,FZ37J,1,3
Inpatients,RTR,EL,F,FZ,FZ45,FZ45B,1,2
Inpatients,RTR,EL,F,FZ,FZ61,FZ61Z,1,1
Inpatients,RTR,EL,F,FZ,FZ74,FZ74B,1,5
Inpatients,RTR,EL,G,GA,GA10,GA10D,1,1
Inpatients,RTR,EL,G,GA,GA10,GA10F,2,5
Inpatients,RTR,EL,G,GB,GB06,GB06A,1,5
Inpatients,RTR,EL,H,HA,HA12,HA12B,1,8
Inpatients,RTR,EL,H,HA,HA54,HA54Z,1,1
Inpatients,RTR,EL,H,HA,HA63,HA63Z,1,2
Inpatients,RTR,EL,H,HA,HA92,HA92Z,1,1
Inpatients,RTR,EL,H,HB,HB12,HB12A,1,7
Inpatients,RTR,EL,H,HB,HB12,HB12C,1,5
Inpatients,RTR,EL,H,HB,HB21,HB21C,1,6
Inpatients,RTR,EL,H,HB,HB22,HB22C,1,2
Inpatients,RTR,EL,H,HB,HB32,HB32A,1,3
Inpatients,RTR,EL,H,HB,HB61,HB61C,1,5
Inpatients,RTR,EL,H,HB,HB63,HB63Z,1,1
Inpatients,RTR,EL,H,HC,HC01,HC01Z,2,19
Inpatients,RTR,EL,H,HC,HC03,HC03C,7,32
Inpatients,RTR,EL,H,HC,HC04,HC04B,2,11
Inpatients,RTR,EL,H,HC,HC04,HC04C,9,31
Inpatients,RTR,EL,H,HC,HC07,HC07Z,1,8
Inpatients,RTR,EL,H,HR,HR04,HR04B,1,11
Inpatients,RTR,EL,H,HR,HR05,HR05Z,1,9
Inpatients,RTR,EL,H,HR,HR06,HR06A,1,9
Inpatients,RTR,EL,J,JA,JA12,JA12B,1,1
Inpatients,RTR,EL,J,JA,JA20,JA20C,1,2
Inpatients,RTR,EL,J,JA,JA24,JA24C,1,1
Inpatients,RTR,EL,J,JA,JA26,JA26Z,1,3
Inpatients,RTR,EL,J,JC,JC01,JC01C,1,1
Inpatients,RTR,EL,J,JC,JC04,JC04A,1,5
Inpatients,RTR,EL,L,LB,LB05,LB05B,1,1
Inpatients,RTR,EL,L,LB,LB15,LB15E,1,1
Inpatients,RTR,EL,L,LB,LB20,LB20B,1,1
Inpatients,RTR,EL,L,LB,LB25,LB25B,1,2
Inpatients,RTR,EL,L,LB,LB69,LB69Z,1,5
Inpatients,RTR,EL,L,LB,LB72,LB72A,1,1
Inpatients,RTR,EL,M,MA,MA03,MA03A,1,2
Inpatients,RTR,EL,M,MA,MA07,MA07D,1,3
Inpatients,RTR,EL,M,MA,MA08,MA08Z,4,9
Inpatients,RTR,EL,M,MA,MA29,MA29Z,1,2
Inpatients,RTR,EL,R,RC,RC41,RC41Z,1,3
Inpatients,RTR,EL,S,SA,SA04,SA04D,1,1
Inpatients,RTR,EL,W,WA,WA17,WA17X,1,1
Inpatients,RTR,EL,W,WA,WA21,WA21Y,1,1
Inpatients,RTR,NEL,A,AA,AA22,AA22A,4,12
Inpatients,RTR,NEL,A,AA,AA24,AA24A,1,3
Inpatients,RTR,NEL,A,AA,AA26,AA26A,1,1
Inpatients,RTR,NEL,A,AA,AA28,AA28A,1,5
Inpatients,RTR,NEL,A,AA,AA29,AA29A,1,1
Inpatients,RTR,NEL,A,AA,AA31,AA31A,1,1
Inpatients,RTR,NEL,A,AA,AA33,AA33D,1,1
Inpatients,RTR,NEL,B,BZ,BZ24,BZ24A,1,2
Inpatients,RTR,NEL,B,BZ,BZ24,BZ24C,1,1
Inpatients,RTR,NEL,C,CZ,CZ08,CZ08Y,1,1
Inpatients,RTR,NEL,C,CZ,CZ12,CZ12V,1,1
Inpatients,RTR,NEL,C,CZ,CZ21,CZ21V,2,1
Inpatients,RTR,NEL,C,CZ,CZ22,CZ22X,1,1
Inpatients,RTR,NEL,C,CZ,CZ22,CZ22Y,1,1
Inpatients,RTR,NEL,C,CZ,CZ23,CZ23W,1,2
Inpatients,RTR,NEL,D,DZ,DZ09,DZ09A,1,3
Inpatients,RTR,NEL,D,DZ,DZ09,DZ09B,1,1
Inpatients,RTR,NEL,D,DZ,DZ10,DZ10A,1,5
Inpatients,RTR,NEL,D,DZ,DZ11,DZ11A,12,29
Inpatients,RTR,NEL,D,DZ,DZ11,DZ11B,4,7
Inpatients,RTR,NEL,D,DZ,DZ15,DZ15E,1,1
Inpatients,RTR,NEL,D,DZ,DZ15,DZ15F,1,1
Inpatients,RTR,NEL,D,DZ,DZ16,DZ16A,1,3
Inpatients,RTR,NEL,D,DZ,DZ16,DZ16B,1,1
Inpatients,RTR,NEL,D,DZ,DZ17,DZ17A,3,10
Inpatients,RTR,NEL,D,DZ,DZ19,DZ19B,2,1
Inpatients,RTR,NEL,D,DZ,DZ19,DZ19C,2,1
Inpatients,RTR,NEL,D,DZ,DZ21,DZ21A,2,1
Inpatients,RTR,NEL,D,DZ,DZ21,DZ21E,2,9
Inpatients,RTR,NEL,D,DZ,DZ21,DZ21K,1,2
Inpatients,RTR,NEL,D,DZ,DZ22,DZ22A,2,3
Inpatients,RTR,NEL,D,DZ,DZ24,DZ24A,1,4
Inpatients,RTR,NEL,D,DZ,DZ25,DZ25A,1,3
Inpatients,RTR,NEL,D,DZ,DZ26,DZ26A,1,3
Inpatients,RTR,NEL,E,EA,EA12,EA12Z,1,6
Inpatients,RTR,NEL,E,EA,EA31,EA31Z,4,14
Inpatients,RTR,NEL,E,EA,EA49,EA49Z,3,13
Inpatients,RTR,NEL,E,EB,EB01,EB01Z,12,7
Inpatients,RTR,NEL,E,EB,EB03,EB03H,2,7
Inpatients,RTR,NEL,E,EB,EB07,EB07H,3,5
Inpatients,RTR,NEL,E,EB,EB07,EB07I,2,5
Inpatients,RTR,NEL,E,EB,EB08,EB08H,2,1
Inpatients,RTR,NEL,E,EB,EB08,EB08I,4,3
Inpatients,RTR,NEL,E,EB,EB10,EB10Z,2,6
Inpatients,RTR,NEL,F,FZ,FZ12,FZ12D,1,6
Inpatients,RTR,NEL,F,FZ,FZ12,FZ12F,1,2
Inpatients,RTR,NEL,F,FZ,FZ20,FZ20B,2,5
Inpatients,RTR,NEL,F,FZ,FZ36,FZ36F,4,2
Inpatients,RTR,NEL,F,FZ,FZ41,FZ41F,1,1
Inpatients,RTR,NEL,F,FZ,FZ45,FZ45B,1,2
Inpatients,RTR,NEL,F,FZ,FZ45,FZ45C,5,2
Inpatients,RTR,NEL,F,FZ,FZ47,FZ47B,3,2
Inpatients,RTR,NEL,F,FZ,FZ47,FZ47C,4,3
Inpatients,RTR,NEL,F,FZ,FZ60,FZ60Z,1,1
Inpatients,RTR,NEL,F,FZ,FZ83,FZ83A,1,5
Inpatients,RTR,NEL,F,FZ,FZ87,FZ87B,1,3
Inpatients,RTR,NEL,G,GB,GB06,GB06A,1,6
Inpatients,RTR,NEL,G,GC,GC12,GC12A,1,3
Inpatients,RTR,NEL,G,GC,GC15,GC15C,1,3
Inpatients,RTR,NEL,G,GC,GC16,GC16C,1,2
Inpatients,RTR,NEL,G,GC,GC16,GC16D,4,4
Inpatients,RTR,NEL,H,HA,HA13,HA13A,1,6
Inpatients,RTR,NEL,H,HA,HA21,HA21C,1,6
Inpatients,RTR,NEL,H,HA,HA22,HA22C,1,4
Inpatients,RTR,NEL,H,HA,HA33,HA33Z,1,2
Inpatients,RTR,NEL,H,HA,HA54,HA54Z,1,1
Inpatients,RTR,NEL,H,HA,HA61,HA61C,1,6
Inpatients,RTR,NEL,H,HA,HA81,HA81C,1,1
Inpatients,RTR,NEL,H,HA,HA94,HA94Z,2,1
Inpatients,RTR,NEL,H,HA,HA97,HA97Z,2,1
Inpatients,RTR,NEL,H,HB,HB23,HB23C,1,2
Inpatients,RTR,NEL,H,HB,HB24,HB24B,1,2
Inpatients,RTR,NEL,H,HC,HC20,HC20B,1,4
Inpatients,RTR,NEL,H,HC,HC20,HC20C,1,2
Inpatients,RTR,NEL,H,HC,HC27,HC27C,2,1
Inpatients,RTR,NEL,H,HC,HC28,HC28B,1,7
Inpatients,RTR,NEL,H,HC,HC32,HC32C,2,1
Inpatients,RTR,NEL,H,HD,HD21,HD21A,3,3
Inpatients,RTR,NEL,H,HD,HD21,HD21C,1,1
Inpatients,RTR,NEL,H,HD,HD23,HD23B,2,1
Inpatients,RTR,NEL,H,HD,HD26,HD26B,1,1
Inpatients,RTR,NEL,H,HD,HD40,HD40A,1,4
Inpatients,RTR,NEL,J,JC,JC06,JC06C,1,1
Inpatients,RTR,NEL,J,JC,JC14,JC14Z,1,1
Inpatients,RTR,NEL,J,JC,JC15,JC15Z,2,1
Inpatients,RTR,NEL,J,JC,JC16,JC16Z,1,1
Inpatients,RTR,NEL,J,JD,JD03,JD03B,2,2
Inpatients,RTR,NEL,J,JD,JD03,JD03C,3,2
Inpatients,RTR,NEL,K,KB,KB02,KB02F,1,1
Inpatients,RTR,NEL,L,LA,LA04,LA04D,3,14
Inpatients,RTR,NEL,L,LA,LA04,LA04G,1,1
Inpatients,RTR,NEL,L,LA,LA07,LA07G,1,2
Inpatients,RTR,NEL,L,LB,LB15,LB15E,1,1
Inpatients,RTR,NEL,L,LB,LB28,LB28B,1,1
Inpatients,RTR,NEL,L,LB,LB37,LB37A,1,1
Inpatients,RTR,NEL,L,LB,LB38,LB38B,2,2
Inpatients,RTR,NEL,L,LB,LB40,LB40B,1,1
Inpatients,RTR,NEL,L,LB,LB59,LB59Z,1,2
Inpatients,RTR,NEL,M,MA,MA08,MA08Z,1,2
Inpatients,RTR,NEL,M,MB,MB04,MB04A,1,2
Inpatients,RTR,NEL,P,PA,PA11,PA11Z,3,1
Inpatients,RTR,NEL,P,PA,PA12,PA12Z,2,1
Inpatients,RTR,NEL,P,PA,PA14,PA14C,1,2
Inpatients,RTR,NEL,P,PA,PA14,PA14D,2,2
Inpatients,RTR,NEL,P,PA,PA16,PA16A,1,2
Inpatients,RTR,NEL,P,PA,PA17,PA17B,2,2
Inpatients,RTR,NEL,P,PA,PA19,PA19A,3,1
Inpatients,RTR,NEL,P,PA,PA21,PA21B,1,1
Inpatients,RTR,NEL,P,PA,PA23,PA23B,1,1
Inpatients,RTR,NEL,P,PA,PA26,PA26B,1,1
Inpatients,RTR,NEL,P,PA,PA29,PA29Z,1,1
Inpatients,RTR,NEL,P,PA,PA31,PA31Z,1,3
Inpatients,RTR,NEL,P,PA,PA32,PA32B,3,2
Inpatients,RTR,NEL,P,PA,PA34,PA34B,1,1
Inpatients,RTR,NEL,P,PA,PA35,PA35B,2,1
Inpatients,RTR,NEL,P,PA,PA50,PA50Z,2,1
Inpatients,RTR,NEL,P,PA,PA60,PA60D,1,1
Inpatients,RTR,NEL,P,PA,PA62,PA62Z,1,1
Inpatients,RTR,NEL,P,PA,PA63,PA63A,1,1
Inpatients,RTR,NEL,P,PA,PA64,PA64A,3,1
Inpatients,RTR,NEL,P,PA,PA66,PA66Z,1,1
Inpatients,RTR,NEL,P,PA,PA70,PA70Z,1,1
Inpatients,RTR,NEL,Q,QZ,QZ14,QZ14B,1,1
Inpatients,RTR,NEL,Q,QZ,QZ15,QZ15C,1,3
Inpatients,RTR,NEL,Q,QZ,QZ17,QZ17C,1,1
Inpatients,RTR,NEL,Q,QZ,QZ20,QZ20Z,1,2
Inpatients,RTR,NEL,R,RC,RC16,RC16Z,1,5
Inpatients,RTR,NEL,R,RC,RC32,RC32Z,2,8
Inpatients,RTR,NEL,V,VA,VA10,VA10A,2,2
Inpatients,RTR,NEL,V,VA,VA10,VA10D,1,2
Inpatients,RTR,NEL,V,VA,VA11,VA11C,1,4
Inpatients,RTR,NEL,V,VA,VA11,VA11D,1,7
Inpatients,RTR,NEL,V,VA,VA12,VA12C,2,13
Inpatients,RTR,NEL,V,VA,VA12,VA12D,2,10
Inpatients,RTR,NEL,V,VA,VA13,VA13C,1,8
Inpatients,RTR,NEL,V,VA,VA15,VA15D,1,25
Inpatients,RTR,NEL,W,WA,WA03,WA03V,2,8
Inpatients,RTR,NEL,W,WA,WA03,WA03X,1,2
Inpatients,RTR,NEL,W,WA,WA06,WA06Y,1,1
Inpatients,RTR,NEL,W,WA,WA11,WA11X,2,1
Inpatients,RTR,NEL,W,WA,WA11,WA11Y,2,1
Inpatients,RTR,NEL,W,WA,WA12,WA12X,1,1
Inpatients,RTR,NEL,W,WA,WA17,WA17V,1,4
Inpatients,RTR,NEL,W,WA,WA18,WA18V,3,9
Inpatients,RTR,NEL,W,WA,WA18,WA18X,2,1
Inpatients,RTR,NEL,W,WA,WA22,WA22V,1,4
Inpatients,RTR,NEL,W,WA,WA22,WA22Y,1,1
Inpatients,RTR,NELNE,D,DZ,DZ22,DZ22B,1,1
Inpatients,RTR,NELNE,F,FZ,FZ47,FZ47C,1,1
Inpatients,RTR,NELNE,H,HA,HA91,HA91Z,1,1
Inpatients,RTR,NELNE,H,HA,HA92,HA92Z,1,1
Inpatients,RTR,NELNE,H,HC,HC28,HC28B,1,1
Inpatients,RTR,NELNE,L,LA,LA04,LA04G,1,1
Inpatients,RTR,NELNE,N,NZ,NZ11,NZ11B,3,5
Inpatients,RTR,NELNE,N,NZ,NZ14,NZ14A,1,2
Inpatients,RTR,NELNE,N,NZ,NZ15,NZ15Z,1,2
Inpatients,RTR,NELNE,P,PB,PB02,PB02Z,2,1
Inpatients,RWA,DC,A,AA,AA21,AA21B,4,3
Inpatients,RWA,DC,A,AA,AA30,AA30B,9,3
Inpatients,RWA,DC,A,AB,AB03,AB03Z,7,3
Inpatients,RWA,DC,A,AB,AB04,AB04Z,72,42
Inpatients,RWA,DC,A,AB,AB05,AB05Z,2,1
Inpatients,RWA,DC,A,AB,AB07,AB07Z,1,5
Inpatients,RWA,DC,B,BZ,BZ01,BZ01Z,3,3
Inpatients,RWA,DC,B,BZ,BZ02,BZ02Z,5,4
Inpatients,RWA,DC,B,BZ,BZ06,BZ06A,2,2
Inpatients,RWA,DC,B,BZ,BZ06,BZ06B,1,1
Inpatients,RWA,DC,B,BZ,BZ07,BZ07A,3,2
Inpatients,RWA,DC,B,BZ,BZ09,BZ09A,1,1
Inpatients,RWA,DC,B,BZ,BZ10,BZ10A,2,1
Inpatients,RWA,DC,B,BZ,BZ16,BZ16A,1,1
Inpatients,RWA,DC,B,BZ,BZ22,BZ22Z,1,1
Inpatients,RWA,DC,C,CZ,CZ08,CZ08T,4,3
Inpatients,RWA,DC,C,CZ,CZ10,CZ10U,1,2
Inpatients,RWA,DC,C,CZ,CZ12,CZ12Y,2,1
Inpatients,RWA,DC,C,CZ,CZ13,CZ13Y,1,1
Inpatients,RWA,DC,C,CZ,CZ16,CZ16N,1,1
Inpatients,RWA,DC,C,CZ,CZ31,CZ31Y,1,1
Inpatients,RWA,DC,C,CZ,CZ37,CZ37U,2,2
Inpatients,RWA,DC,C,CZ,CZ37,CZ37Y,2,1
Inpatients,RWA,DC,C,CZ,CZ40,CZ40U,4,5
Inpatients,RWA,DC,C,CZ,CZ40,CZ40Y,4,2
Inpatients,RWA,DC,C,CZ,CZ41,CZ41Y,2,1
Inpatients,RWA,DC,C,CZ,CZ42,CZ42U,1,1
Inpatients,RWA,DC,D,DZ,DZ04,DZ04A,1,2
Inpatients,RWA,DC,D,DZ,DZ04,DZ04B,3,4
Inpatients,RWA,DC,D,DZ,DZ07,DZ07A,1,1
Inpatients,RWA,DC,D,DZ,DZ16,DZ16C,1,1
Inpatients,RWA,DC,E,EA,EA03,EA03Z,1,2
Inpatients,RWA,DC,E,EA,EA12,EA12Z,1,5
Inpatients,RWA,DC,E,EA,EA36,EA36A,4,5
Inpatients,RWA,DC,E,EA,EA54,EA54Z,1,1
Inpatients,RWA,DC,E,EA,EA55,EA55Z,1,1
Inpatients,RWA,DC,E,EB,EB03,EB03I,1,2
Inpatients,RWA,DC,E,EB,EB07,EB07I,2,1
Inpatients,RWA,DC,F,FZ,FZ22,FZ22A,1,1
Inpatients,RWA,DC,F,FZ,FZ23,FZ23A,2,1
Inpatients,RWA,DC,F,FZ,FZ24,FZ24C,1,1
Inpatients,RWA,DC,F,FZ,FZ37,FZ37F,12,4
Inpatients,RWA,DC,F,FZ,FZ42,FZ42A,2,1
Inpatients,RWA,DC,F,FZ,FZ50,FZ50Z,1,1
Inpatients,RWA,DC,F,FZ,FZ51,FZ51Z,25,11
Inpatients,RWA,DC,F,FZ,FZ52,FZ52Z,1,1
Inpatients,RWA,DC,F,FZ,FZ53,FZ53Z,12,6
Inpatients,RWA,DC,F,FZ,FZ54,FZ54Z,18,6
Inpatients,RWA,DC,F,FZ,FZ55,FZ55Z,2,1
Inpatients,RWA,DC,F,FZ,FZ56,FZ56Z,3,1
Inpatients,RWA,DC,F,FZ,FZ58,FZ58A,1,1
Inpatients,RWA,DC,F,FZ,FZ60,FZ60Z,10,4
Inpatients,RWA,DC,F,FZ,FZ61,FZ61Z,10,4
Inpatients,RWA,DC,F,FZ,FZ64,FZ64A,1,1
Inpatients,RWA,DC,F,FZ,FZ70,FZ70Z,1,1
Inpatients,RWA,DC,G,GB,GB03,GB03A,1,1
Inpatients,RWA,DC,G,GB,GB06,GB06D,2,2
Inpatients,RWA,DC,H,HA,HA53,HA53Z,1,3
Inpatients,RWA,DC,H,HA,HA54,HA54Z,3,4
Inpatients,RWA,DC,H,HA,HA55,HA55Z,2,3
Inpatients,RWA,DC,H,HA,HA56,HA56A,2,2
Inpatients,RWA,DC,H,HA,HA73,HA73C,1,1
Inpatients,RWA,DC,H,HB,HB14,HB14C,1,2
Inpatients,RWA,DC,H,HB,HB19,HB19Z,7,5
Inpatients,RWA,DC,H,HB,HB23,HB23C,1,2
Inpatients,RWA,DC,H,HB,HB24,HB24C,1,1
Inpatients,RWA,DC,H,HB,HB34,HB34E,1,1
Inpatients,RWA,DC,H,HB,HB35,HB35B,1,1
Inpatients,RWA,DC,H,HB,HB51,HB51Z,1,5
Inpatients,RWA,DC,H,HB,HB53,HB53Z,1,2
Inpatients,RWA,DC,H,HB,HB54,HB54B,1,1
Inpatients,RWA,DC,H,HB,HB54,HB54C,1,1
Inpatients,RWA,DC,H,HB,HB61,HB61C,1,4
Inpatients,RWA,DC,H,HB,HB62,HB62C,2,5
Inpatients,RWA,DC,H,HB,HB72,HB72Z,2,5
Inpatients,RWA,DC,H,HB,HB99,HB99Z,1,1
Inpatients,RWA,DC,H,HC,HC04,HC04C,1,3
Inpatients,RWA,DC,H,HC,HC05,HC05C,1,2
Inpatients,RWA,DC,H,HC,HC12,HC12Z,2,1
Inpatients,RWA,DC,H,HC,HC26,HC26C,2,1
Inpatients,RWA,DC,H,HC,HC27,HC27B,1,1
Inpatients,RWA,DC,H,HC,HC27,HC27C,4,3
Inpatients,RWA,DC,H,HD,HD21,HD21C,1,1
Inpatients,RWA,DC,H,HD,HD23,HD23B,1,1
Inpatients,RWA,DC,H,HD,HD23,HD23C,1,1
Inpatients,RWA,DC,H,HD,HD24,HD24B,5,2
Inpatients,RWA,DC,H,HD,HD40,HD40C,3,1
Inpatients,RWA,DC,J,JA,JA20,JA20C,3,6
Inpatients,RWA,DC,J,JA,JA24,JA24A,1,1
Inpatients,RWA,DC,J,JA,JA24,JA24C,2,2
Inpatients,RWA,DC,J,JA,JA25,JA25Z,1,1
Inpatients,RWA,DC,J,JC,JC04,JC04B,1,1
Inpatients,RWA,DC,J,JC,JC14,JC14Z,1,1
Inpatients,RWA,DC,J,JC,JC15,JC15Z,9,5
Inpatients,RWA,DC,J,JC,JC16,JC16Z,2,2
Inpatients,RWA,DC,J,JC,JC17,JC17Z,1,1
Inpatients,RWA,DC,K,KA,KA08,KA08Z,1,1
Inpatients,RWA,DC,K,KC,KC04,KC04Z,2,1
