id,act,cost
Inpatients|RWA|DC|A|AB|AB04,,
Inpatients|RWA|DC|A|AB|AB04|AB04Z,72,42
Inpatients|RWA|DC|A|AB|AB05,,
Inpatients|RWA|DC|A|AB|AB05|AB05Z,2,1
Inpatients|RWA|DC|A|AB|AB07,,
Inpatients|RWA|DC|A|AB|AB07|AB07Z,1,5
Inpatients|RWA|DC|B,,
Inpatients|RWA|DC|B|BZ,,
Inpatients|RWA|DC|B|BZ|BZ01,,
Inpatients|RWA|DC|B|BZ|BZ01|BZ01Z,3,3
Inpatients|RWA|DC|B|BZ|BZ02,,
Inpatients|RWA|DC|B|BZ|BZ02|BZ02Z,5,4
Inpatients|RWA|DC|B|BZ|BZ06,,
Inpatients|RWA|DC|B|BZ|BZ06|BZ06A,2,2
Inpatients|RWA|DC|B|BZ|BZ06|BZ06B,1,1
Inpatients|RWA|DC|B|BZ|BZ07,,
Inpatients|RWA|DC|B|BZ|BZ07|BZ07A,3,2
Inpatients|RWA|DC|B|BZ|BZ09,,
Inpatients|RWA|DC|B|BZ|BZ09|BZ09A,1,1
Inpatients|RWA|DC|B|BZ|BZ10,,
Inpatients|RWA|DC|B|BZ|BZ10|BZ10A,2,1
Inpatients|RWA|DC|B|BZ|BZ16,,
Inpatients|RWA|DC|B|BZ|BZ16|BZ16A,1,1
Inpatients|RWA|DC|B|BZ|BZ22,,
Inpatients|RWA|DC|B|BZ|BZ22|BZ22Z,1,1
Inpatients|RWA|DC|C,,
Inpatients|RWA|DC|C|CZ,,
Inpatients|RWA|DC|C|CZ|CZ08,,
Inpatients|RWA|DC|C|CZ|CZ08|CZ08T,4,3
Inpatients|RWA|DC|C|CZ|CZ10,,
Inpatients|RWA|DC|C|CZ|CZ10|CZ10U,1,2
Inpatients|RWA|DC|C|CZ|CZ12,,
Inpatients|RWA|DC|C|CZ|CZ12|CZ12Y,2,1
Inpatients|RWA|DC|C|CZ|CZ13,,
Inpatients|RWA|DC|C|CZ|CZ13|CZ13Y,1,1
Inpatients|RWA|DC|C|CZ|CZ16,,
Inpatients|RWA|DC|C|CZ|CZ16|CZ16N,1,1
Inpatients|RWA|DC|C|CZ|CZ31,,
Inpatients|RWA|DC|C|CZ|CZ31|CZ31Y,1,1
Inpatients|RWA|DC|C|CZ|CZ37,,
Inpatients|RWA|DC|C|CZ|CZ37|CZ37U,2,2
Inpatients|RWA|DC|C|CZ|CZ37|CZ37Y,2,1
Inpatients|RWA|DC|C|CZ|CZ40,,
Inpatients|RWA|DC|C|CZ|CZ40|CZ40U,4,5
Inpatients|RWA|DC|C|CZ|CZ40|CZ40Y,4,2
Inpatients|RWA|DC|C|CZ|CZ41,,
Inpatients|RWA|DC|C|CZ|CZ41|CZ41Y,2,1
Inpatients|RWA|DC|C|CZ|CZ42,,
Inpatients|RWA|DC|C|CZ|CZ42|CZ42U,1,1
Inpatients|RWA|DC|D,,
Inpatients|RWA|DC|D|DZ,,
Inpatients|RWA|DC|D|DZ|DZ04,,
Inpatients|RWA|DC|D|DZ|DZ04|DZ04A,1,2
Inpatients|RWA|DC|D|DZ|DZ04|DZ04B,3,4
Inpatients|RWA|DC|D|DZ|DZ07,,
Inpatients|RWA|DC|D|DZ|DZ07|DZ07A,1,1
Inpatients|RWA|DC|D|DZ|DZ16,,
Inpatients|RWA|DC|D|DZ|DZ16|DZ16C,1,1
Inpatients|RWA|DC|E,,
Inpatients|RWA|DC|E|EA,,
Inpatients|RWA|DC|E|EA|EA03,,
Inpatients|RWA|DC|E|EA|EA03|EA03Z,1,2
Inpatients|RWA|DC|E|EA|EA12,,
Inpatients|RWA|DC|E|EA|EA12|EA12Z,1,5
Inpatients|RWA|DC|E|EA|EA36,,
Inpatients|RWA|DC|E|EA|EA36|EA36A,4,5
Inpatients|RWA|DC|E|EA|EA54,,
Inpatients|RWA|DC|E|EA|EA54|EA54Z,1,1
Inpatients|RWA|DC|E|EA|EA55,,
Inpatients|RWA|DC|E|EA|EA55|EA55Z,1,1
Inpatients|RWA|DC|E|EB,,
Inpatients|RWA|DC|E|EB|EB03,,
Inpatients|RWA|DC|E|EB|EB03|EB03I,1,2
Inpatients|RWA|DC|E|EB|EB07,,
Inpatients|RWA|DC|E|EB|EB07|EB07I,2,1
Inpatients|RWA|DC|F,,
Inpatients|RWA|DC|F|FZ,,
Inpatients|RWA|DC|F|FZ|FZ22,,
Inpatients|RWA|DC|F|FZ|FZ22|FZ22A,1,1
Inpatients|RWA|DC|F|FZ|FZ23,,
Inpatients|RWA|DC|F|FZ|FZ23|FZ23A,2,1
Inpatients|RWA|DC|F|FZ|FZ24,,
Inpatients|RWA|DC|F|FZ|FZ24|FZ24C,1,1
Inpatients|RWA|DC|F|FZ|FZ37,,
Inpatients|RWA|DC|F|FZ|FZ37|FZ37F,12,4
Inpatients|RWA|DC|F|FZ|FZ42,,
Inpatients|RWA|DC|F|FZ|FZ42|FZ42A,2,1
Inpatients|RWA|DC|F|FZ|FZ50,,
Inpatients|RWA|DC|F|FZ|FZ50|FZ50Z,1,1
Inpatients|RWA|DC|F|FZ|FZ51,,
Inpatients|RWA|DC|F|FZ|FZ51|FZ51Z,25,11
Inpatients|RWA|DC|F|FZ|FZ52,,
Inpatients|RWA|DC|F|FZ|FZ52|FZ52Z,1,1
Inpatients|RWA|DC|F|FZ|FZ53,,
Inpatients|RWA|DC|F|FZ|FZ53|FZ53Z,12,6
Inpatients|RWA|DC|F|FZ|FZ54,,
Inpatients|RWA|DC|F|FZ|FZ54|FZ54Z,18,6
Inpatients|RWA|DC|F|FZ|FZ55,,
Inpatients|RWA|DC|F|FZ|FZ55|FZ55Z,2,1
Inpatients|RWA|DC|F|FZ|FZ56,,
Inpatients|RWA|DC|F|FZ|FZ56|FZ56Z,3,1
Inpatients|RWA|DC|F|FZ|FZ58,,
Inpatients|RWA|DC|F|FZ|FZ58|FZ58A,1,1
Inpatients|RWA|DC|F|FZ|FZ60,,
Inpatients|RWA|DC|F|FZ|FZ60|FZ60Z,10,4
Inpatients|RWA|DC|F|FZ|FZ61,,
Inpatients|RWA|DC|F|FZ|FZ61|FZ61Z,10,4
Inpatients|RWA|DC|F|FZ|FZ64,,
Inpatients|RWA|DC|F|FZ|FZ64|FZ64A,1,1
Inpatients|RWA|DC|F|FZ|FZ70,,
Inpatients|RWA|DC|F|FZ|FZ70|FZ70Z,1,1
Inpatients|RWA|DC|G,,
Inpatients|RWA|DC|G|GB,,
Inpatients|RWA|DC|G|GB|GB03,,
Inpatients|RWA|DC|G|GB|GB03|GB03A,1,1
Inpatients|RWA|DC|G|GB|GB06,,
Inpatients|RWA|DC|G|GB|GB06|GB06D,2,2
Inpatients|RWA|DC|H,,
Inpatients|RWA|DC|H|HA,,
Inpatients|RWA|DC|H|HA|HA53,,
Inpatients|RWA|DC|H|HA|HA53|HA53Z,1,3
Inpatients|RWA|DC|H|HA|HA54,,
Inpatients|RWA|DC|H|HA|HA54|HA54Z,3,4
Inpatients|RWA|DC|H|HA|HA55,,
Inpatients|RWA|DC|H|HA|HA55|HA55Z,2,3
Inpatients|RWA|DC|H|HA|HA56,,
Inpatients|RWA|DC|H|HA|HA56|HA56A,2,2
Inpatients|RWA|DC|H|HA|HA73,,
Inpatients|RWA|DC|H|HA|HA73|HA73C,1,1
Inpatients|RWA|DC|H|HB,,
Inpatients|RWA|DC|H|HB|HB14,,
Inpatients|RWA|DC|H|HB|HB14|HB14C,1,2
Inpatients|RWA|DC|H|HB|HB19,,
Inpatients|RWA|DC|H|HB|HB19|HB19Z,7,5
Inpatients|RWA|DC|H|HB|HB23,,
Inpatients|RWA|DC|H|HB|HB23|HB23C,1,2
Inpatients|RWA|DC|H|HB|HB24,,
Inpatients|RWA|DC|H|HB|HB24|HB24C,1,1
Inpatients|RWA|DC|H|HB|HB34,,
Inpatients|RWA|DC|H|HB|HB34|HB34E,1,1
Inpatients|RWA|DC|H|HB|HB35,,
Inpatients|RWA|DC|H|HB|HB35|HB35B,1,1
Inpatients|RWA|DC|H|HB|HB51,,
Inpatients|RWA|DC|H|HB|HB51|HB51Z,1,5
Inpatients|RWA|DC|H|HB|HB53,,
Inpatients|RWA|DC|H|HB|HB53|HB53Z,1,2
Inpatients|RWA|DC|H|HB|HB54,,
Inpatients|RWA|DC|H|HB|HB54|HB54B,1,1
Inpatients|RWA|DC|H|HB|HB54|HB54C,1,1
Inpatients|RWA|DC|H|HB|HB61,,
Inpatients|RWA|DC|H|HB|HB61|HB61C,1,4
Inpatients|RWA|DC|H|HB|HB62,,
Inpatients|RWA|DC|H|HB|HB62|HB62C,2,5
Inpatients|RWA|DC|H|HB|HB72,,
Inpatients|RWA|DC|H|HB|HB72|HB72Z,2,5
Inpatients|RWA|DC|H|HB|HB99,,
Inpatients|RWA|DC|H|HB|HB99|HB99Z,1,1
Inpatients|RWA|DC|H|HC,,
Inpatients|RWA|DC|H|HC|HC04,,
Inpatients|RWA|DC|H|HC|HC04|HC04C,1,3
Inpatients|RWA|DC|H|HC|HC05,,
Inpatients|RWA|DC|H|HC|HC05|HC05C,1,2
Inpatients|RWA|DC|H|HC|HC12,,
Inpatients|RWA|DC|H|HC|HC12|HC12Z,2,1
Inpatients|RWA|DC|H|HC|HC26,,
Inpatients|RWA|DC|H|HC|HC26|HC26C,2,1
Inpatients|RWA|DC|H|HC|HC27,,
Inpatients|RWA|DC|H|HC|HC27|HC27B,1,1
Inpatients|RWA|DC|H|HC|HC27|HC27C,4,3
Inpatients|RWA|DC|H|HD,,
Inpatients|RWA|DC|H|HD|HD21,,
Inpatients|RWA|DC|H|HD|HD21|HD21C,1,1
Inpatients|RWA|DC|H|HD|HD23,,
Inpatients|RWA|DC|H|HD|HD23|HD23B,1,1
Inpatients|RWA|DC|H|HD|HD23|HD23C,1,1
Inpatients|RWA|DC|H|HD|HD24,,
Inpatients|RWA|DC|H|HD|HD24|HD24B,5,2
Inpatients|RWA|DC|H|HD|HD40,,
Inpatients|RWA|DC|H|HD|HD40|HD40C,3,1
Inpatients|RWA|DC|J,,
Inpatients|RWA|DC|J|JA,,
Inpatients|RWA|DC|J|JA|JA20,,
Inpatients|RWA|DC|J|JA|JA20|JA20C,3,6
Inpatients|RWA|DC|J|JA|JA24,,
Inpatients|RWA|DC|J|JA|JA24|JA24A,1,1
Inpatients|RWA|DC|J|JA|JA24|JA24C,2,2
Inpatients|RWA|DC|J|JA|JA25,,
Inpatients|RWA|DC|J|JA|JA25|JA25Z,1,1
Inpatients|RWA|DC|J|JC,,
Inpatients|RWA|DC|J|JC|JC04,,
Inpatients|RWA|DC|J|JC|JC04|JC04B,1,1
Inpatients|RWA|DC|J|JC|JC14,,
Inpatients|RWA|DC|J|JC|JC14|JC14Z,1,1
Inpatients|RWA|DC|J|JC|JC15,,
Inpatients|RWA|DC|J|JC|JC15|JC15Z,9,5
Inpatients|RWA|DC|J|JC|JC16,,
Inpatients|RWA|DC|J|JC|JC16|JC16Z,2,2
Inpatients|RWA|DC|J|JC|JC17,,
Inpatients|RWA|DC|J|JC|JC17|JC17Z,1,1
Inpatients|RWA|DC|K,,
Inpatients|RWA|DC|K|KA,,
Inpatients|RWA|DC|K|KA|KA08,,
Inpatients|RWA|DC|K|KA|KA08|KA08Z,1,1
Inpatients|RWA|DC|K|KC,,
Inpatients|RWA|DC|K|KC|KC04,,
Inpatients|RWA|DC|K|KC|KC04|KC04Z,2,1
Inpatients|RWA|DC|L,,
Inpatients|RWA|DC|L|LB,,
Inpatients|RWA|DC|L|LB|LB06,,
Inpatients|RWA|DC|L|LB|LB06|LB06G,1,1
Inpatients|RWA|DC|L|LB|LB09,,
Inpatients|RWA|DC|L|LB|LB09|LB09D,2,1
Inpatients|RWA|DC|L|LB|LB14,,
Inpatients|RWA|DC|L|LB|LB14|LB14Z,1,1
Inpatients|RWA|DC|L|LB|LB15,,
Inpatients|RWA|DC|L|LB|LB15|LB15E,3,1
Inpatients|RWA|DC|L|LB|LB27,,
Inpatients|RWA|DC|L|LB|LB27|LB27Z,1,1
Inpatients|RWA|DC|M,,
Inpatients|RWA|DC|M|MA,,
Inpatients|RWA|DC|M|MA|MA09,,
Inpatients|RWA|DC|M|MA|MA09|MA09Z,1,2
Inpatients|RWA|DC|M|MA|MA12,,
Inpatients|RWA|DC|M|MA|MA12|MA12Z,1,1
Inpatients|RWA|DC|M|MA|MA18,,
Inpatients|RWA|DC|M|MA|MA18|MA18C,1,1
Inpatients|RWA|DC|M|MA|MA19,,
Inpatients|RWA|DC|M|MA|MA19|MA19A,4,3
Inpatients|RWA|DC|M|MA|MA24,,
Inpatients|RWA|DC|M|MA|MA24|MA24Z,2,2
Inpatients|RWA|DC|Q,,
Inpatients|RWA|DC|Q|QZ,,
Inpatients|RWA|DC|Q|QZ|QZ13,,
Inpatients|RWA|DC|Q|QZ|QZ13|QZ13A,2,2
Inpatients|RWA|DC|Q|QZ|QZ14,,
Inpatients|RWA|DC|Q|QZ|QZ14|QZ14A,1,1
Inpatients|RWA|DC|Q|QZ|QZ14|QZ14B,1,1
Inpatients|RWA|DC|Q|QZ|QZ16,,
Inpatients|RWA|DC|Q|QZ|QZ16|QZ16B,1,1
Inpatients|RWA|DC|Q|QZ|QZ16|QZ16C,7,7
Inpatients|RWA|DC|Q|QZ|QZ21,,
Inpatients|RWA|DC|Q|QZ|QZ21|QZ21B,3,4
Inpatients|RWA|DC|Q|QZ|QZ22,,
Inpatients|RWA|DC|Q|QZ|QZ22|QZ22B,4,4
Inpatients|RWA|DC|R,,
Inpatients|RWA|DC|R|RC,,
Inpatients|RWA|DC|R|RC|RC14,,
Inpatients|RWA|DC|R|RC|RC14|RC14Z,2,4
Inpatients|RWA|DC|S,,
Inpatients|RWA|DC|S|SA,,
Inpatients|RWA|DC|S|SA|SA13,,
Inpatients|RWA|DC|S|SA|SA13|SA13A,8,3
Inpatients|RWA|DC|S|SA|SA32,,
Inpatients|RWA|DC|S|SA|SA32|SA32Z,5,2
Inpatients|RWA|DC|W,,
Inpatients|RWA|DC|W|WA,,
Inpatients|RWA|DC|W|WA|WA16,,
Inpatients|RWA|DC|W|WA|WA16|WA16W,22,19
Inpatients|RWA|DC|W|WA|WA16|WA16Y,12,6
Inpatients|RWA|DC|W|WA|WA20,,
Inpatients|RWA|DC|W|WA|WA20|WA20W,1,1
Inpatients|RWA|EL,,
Inpatients|RWA|EL|A,,
Inpatients|RWA|EL|A|AA,,
Inpatients|RWA|EL|A|AA|AA03,,
Inpatients|RWA|EL|A|AA|AA03|AA03A,1,10
Inpatients|RWA|EL|A|AA|AA06,,
Inpatients|RWA|EL|A|AA|AA06|AA06A,5,45
Inpatients|RWA|EL|A|AA|AA06|AA06B,2,11
Inpatients|RWA|EL|A|AA|AA09,,
Inpatients|RWA|EL|A|AA|AA09|AA09B,2,1
Inpatients|RWA|EL|A|AA|AA10,,
Inpatients|RWA|EL|A|AA|AA10|AA10A,1,8
Inpatients|RWA|EL|A|AA|AA12,,
Inpatients|RWA|EL|A|AA|AA12|AA12A,11,85
Inpatients|RWA|EL|A|AA|AA12|AA12B,4,22
Inpatients|RWA|EL|A|AA|AA13,,
Inpatients|RWA|EL|A|AA|AA13|AA13A,3,19
Inpatients|RWA|EL|A|AA|AA15,,
Inpatients|RWA|EL|A|AA|AA15|AA15B,1,6
Inpatients|RWA|EL|A|AA|AA18,,
Inpatients|RWA|EL|A|AA|AA18|AA18B,1,5
Inpatients|RWA|EL|A|AA|AA19,,
Inpatients|RWA|EL|A|AA|AA19|AA19A,1,3
Inpatients|RWA|EL|A|AA|AA20,,
Inpatients|RWA|EL|A|AA|AA20|AA20A,2,6
Inpatients|RWA|EL|A|AA|AA21,,
Inpatients|RWA|EL|A|AA|AA21|AA21A,6,9
Inpatients|RWA|EL|A|AA|AA24,,
Inpatients|RWA|EL|A|AA|AA24|AA24A,2,2
Inpatients|RWA|EL|A|AA|AA25,,
Inpatients|RWA|EL|A|AA|AA25|AA25A,3,4
Inpatients|RWA|EL|A|AB,,
Inpatients|RWA|EL|A|AB|AB04,,
Inpatients|RWA|EL|A|AB|AB04|AB04Z,5,4
Inpatients|RWA|EL|B,,
Inpatients|RWA|EL|B|BZ,,
Inpatients|RWA|EL|B|BZ|BZ06,,
Inpatients|RWA|EL|B|BZ|BZ06|BZ06A,1,1
Inpatients|RWA|EL|B|BZ|BZ16,,
Inpatients|RWA|EL|B|BZ|BZ16|BZ16A,1,1
Inpatients|RWA|EL|B|BZ|BZ23,,
Inpatients|RWA|EL|B|BZ|BZ23|BZ23Z,1,1
Inpatients|RWA|EL|C,,
Inpatients|RWA|EL|C|CZ,,
Inpatients|RWA|EL|C|CZ|CZ03,,
Inpatients|RWA|EL|C|CZ|CZ03|CZ03V,1,4
Inpatients|RWA|EL|C|CZ|CZ08,,
Inpatients|RWA|EL|C|CZ|CZ08|CZ08T,1,1
Inpatients|RWA|EL|C|CZ|CZ34,,
Inpatients|RWA|EL|C|CZ|CZ34|CZ34Y,1,1
Inpatients|RWA|EL|C|CZ|CZ42,,
Inpatients|RWA|EL|C|CZ|CZ42|CZ42Y,1,1
Inpatients|RWA|EL|D,,
Inpatients|RWA|EL|D|DZ,,
Inpatients|RWA|EL|D|DZ|DZ02,,
Inpatients|RWA|EL|D|DZ|DZ02|DZ02A,13,104
Inpatients|RWA|EL|D|DZ|DZ02|DZ02B,23,140
Inpatients|RWA|EL|D|DZ|DZ02|DZ02C,9,46
Inpatients|RWA|EL|D|DZ|DZ03,,
Inpatients|RWA|EL|D|DZ|DZ03|DZ03A,4,12
Inpatients|RWA|EL|D|DZ|DZ03|DZ03B,2,4
Inpatients|RWA|EL|D|DZ|DZ04,,
Inpatients|RWA|EL|D|DZ|DZ04|DZ04A,15,35
Inpatients|RWA|EL|D|DZ|DZ04|DZ04B,9,14
Inpatients|RWA|EL|D|DZ|DZ06,,
Inpatients|RWA|EL|D|DZ|DZ06|DZ06Z,1,1
Inpatients|RWA|EL|D|DZ|DZ08,,
Inpatients|RWA|EL|D|DZ|DZ08|DZ08Z,1,1
Inpatients|RWA|EL|D|DZ|DZ16,,
Inpatients|RWA|EL|D|DZ|DZ16|DZ16A,1,2
Inpatients|RWA|EL|D|DZ|DZ16|DZ16B,3,6
Inpatients|RWA|EL|D|DZ|DZ16|DZ16C,2,3
Inpatients|RWA|EL|D|DZ|DZ17,,
Inpatients|RWA|EL|D|DZ|DZ17|DZ17A,1,1
Inpatients|RWA|EL|D|DZ|DZ17|DZ17B,2,2
Inpatients|RWA|EL|D|DZ|DZ17|DZ17C,1,1
Inpatients|RWA|EL|D|DZ|DZ19,,
Inpatients|RWA|EL|D|DZ|DZ19|DZ19A,1,2
Inpatients|RWA|EL|D|DZ|DZ19|DZ19B,3,3
Inpatients|RWA|EL|D|DZ|DZ19|DZ19C,2,2
Inpatients|RWA|EL|D|DZ|DZ26,,
Inpatients|RWA|EL|D|DZ|DZ26|DZ26A,2,4
Inpatients|RWA|EL|E,,
Inpatients|RWA|EL|E|EA,,
Inpatients|RWA|EL|E|EA|EA05,,
Inpatients|RWA|EL|E|EA|EA05|EA05Z,2,6
Inpatients|RWA|EL|E|EA|EA07,,
Inpatients|RWA|EL|E|EA|EA07|EA07Z,1,8
Inpatients|RWA|EL|E|EA|EA11,,
Inpatients|RWA|EL|E|EA|EA11|EA11Z,1,1
Inpatients|RWA|EL|E|EA|EA12,,
Inpatients|RWA|EL|E|EA|EA12|EA12Z,21,99
Inpatients|RWA|EL|E|EA|EA14,,
Inpatients|RWA|EL|E|EA|EA14|EA14Z,30,207
Inpatients|RWA|EL|E|EA|EA16,,
Inpatients|RWA|EL|E|EA|EA16|EA16Z,36,303
Inpatients|RWA|EL|E|EA|EA17,,
Inpatients|RWA|EL|E|EA|EA17|EA17Z,7,62
Inpatients|RWA|EL|E|EA|EA19,,
Inpatients|RWA|EL|E|EA|EA19|EA19Z,38,380
Inpatients|RWA|EL|E|EA|EA20,,
Inpatients|RWA|EL|E|EA|EA20|EA20Z,7,65
Inpatients|RWA|EL|E|EA|EA29,,
Inpatients|RWA|EL|E|EA|EA29|EA29Z,8,26
Inpatients|RWA|EL|E|EA|EA31,,
Inpatients|RWA|EL|E|EA|EA31|EA31Z,3,8
Inpatients|RWA|EL|E|EA|EA36,,
Inpatients|RWA|EL|E|EA|EA36|EA36A,7,8
Inpatients|RWA|EL|E|EA|EA40,,
Inpatients|RWA|EL|E|EA|EA40|EA40Z,1,4
Inpatients|RWA|EL|E|EA|EA44,,
Inpatients|RWA|EL|E|EA|EA44|EA44Z,2,3
Inpatients|RWA|EL|E|EA|EA49,,
Inpatients|RWA|EL|E|EA|EA49|EA49Z,9,27
Inpatients|RWA|EL|E|EA|EA51,,
Inpatients|RWA|EL|E|EA|EA51|EA51Z,14,130
Inpatients|RWA|EL|E|EA|EA52,,
Inpatients|RWA|EL|E|EA|EA52|EA52Z,1,11
Inpatients|RWA|EL|E|EA|EA54,,
Inpatients|RWA|EL|E|EA|EA54|EA54Z,13,21
Inpatients|RWA|EL|E|EA|EA55,,
Inpatients|RWA|EL|E|EA|EA55|EA55Z,3,3
Inpatients|RWA|EL|E|EA|EA56,,
Inpatients|RWA|EL|E|EA|EA56|EA56Z,9,56
Inpatients|RWA|EL|E|EB,,
Inpatients|RWA|EL|E|EB|EB01,,
Inpatients|RWA|EL|E|EB|EB01|EB01Z,9,10
Inpatients|RWA|EL|E|EB|EB03,,
Inpatients|RWA|EL|E|EB|EB03|EB03H,1,4
Inpatients|RWA|EL|E|EB|EB03|EB03I,1,2
Inpatients|RWA|EL|E|EB|EB07,,
Inpatients|RWA|EL|E|EB|EB07|EB07I,2,1
Inpatients|RWA|EL|F,,
Inpatients|RWA|EL|F|FZ,,
Inpatients|RWA|EL|F|FZ|FZ12,,
Inpatients|RWA|EL|F|FZ|FZ12|FZ12F,1,2
Inpatients|RWA|EL|F|FZ|FZ17,,
Inpatients|RWA|EL|F|FZ|FZ17|FZ17B,1,2
Inpatients|RWA|EL|F|FZ|FZ19,,
Inpatients|RWA|EL|F|FZ|FZ19|FZ19B,1,1
Inpatients|RWA|EL|F|FZ|FZ46,,
Inpatients|RWA|EL|F|FZ|FZ46|FZ46A,1,7
Inpatients|RWA|EL|F|FZ|FZ70,,
Inpatients|RWA|EL|F|FZ|FZ70|FZ70Z,1,1
Inpatients|RWA|EL|F|FZ|FZ74,,
Inpatients|RWA|EL|F|FZ|FZ74|FZ74B,1,5
Inpatients|RWA|EL|F|FZ|FZ76,,
Inpatients|RWA|EL|F|FZ|FZ76|FZ76B,1,4
Inpatients|RWA|EL|G,,
Inpatients|RWA|EL|G|GA,,
Inpatients|RWA|EL|G|GA|GA10,,
Inpatients|RWA|EL|G|GA|GA10|GA10D,1,1
Inpatients|RWA|EL|G|GA|GA10|GA10F,1,2
Inpatients|RWA|EL|G|GC,,
Inpatients|RWA|EL|G|GC|GC15,,
Inpatients|RWA|EL|G|GC|GC15|GC15D,1,3
Inpatients|RWA|EL|H,,
Inpatients|RWA|EL|H|HA,,
Inpatients|RWA|EL|H|HA|HA22,,
Inpatients|RWA|EL|H|HA|HA22|HA22C,1,6
Inpatients|RWA|EL|H|HA|HA32,,
Inpatients|RWA|EL|H|HA|HA32|HA32Z,1,3
Inpatients|RWA|EL|H|HA|HA62,,
Inpatients|RWA|EL|H|HA|HA62|HA62Z,1,4
Inpatients|RWA|EL|H|HB,,
Inpatients|RWA|EL|H|HB|HB12,,
Inpatients|RWA|EL|H|HB|HB12|HB12C,3,20
Inpatients|RWA|EL|H|HB|HB13,,
Inpatients|RWA|EL|H|HB|HB13|HB13Z,5,26
Inpatients|RWA|EL|H|HB|HB14,,
Inpatients|RWA|EL|H|HB|HB14|HB14C,1,2
Inpatients|RWA|EL|H|HB|HB16,,
Inpatients|RWA|EL|H|HB|HB16|HB16B,1,1
Inpatients|RWA|EL|H|HB|HB21,,
Inpatients|RWA|EL|H|HB|HB21|HB21C,2,11
Inpatients|RWA|EL|H|HB|HB22,,
Inpatients|RWA|EL|H|HB|HB22|HB22B,1,5
Inpatients|RWA|EL|H|HB|HB22|HB22C,2,6
Inpatients|RWA|EL|H|HB|HB24,,
Inpatients|RWA|EL|H|HB|HB24|HB24C,2,2
Inpatients|RWA|EL|H|HB|HB25,,
Inpatients|RWA|EL|H|HB|HB25|HB25F,1,1
Inpatients|RWA|EL|H|HB|HB31,,
Inpatients|RWA|EL|H|HB|HB31|HB31Z,3,19
Inpatients|RWA|EL|H|HB|HB32,,
Inpatients|RWA|EL|H|HB|HB32|HB32B,5,18
Inpatients|RWA|EL|H|HB|HB34,,
Inpatients|RWA|EL|H|HB|HB34|HB34G,1,1
Inpatients|RWA|EL|H|HB|HB63,,
Inpatients|RWA|EL|H|HB|HB63|HB63Z,1,1
Inpatients|RWA|EL|H|HC,,
Inpatients|RWA|EL|H|HC|HC01,,
Inpatients|RWA|EL|H|HC|HC01|HC01Z,9,78
Inpatients|RWA|EL|H|HC|HC02,,
Inpatients|RWA|EL|H|HC|HC02|HC02B,1,11
Inpatients|RWA|EL|H|HC|HC02|HC02C,8,46
Inpatients|RWA|EL|H|HC|HC03,,
Inpatients|RWA|EL|H|HC|HC03|HC03B,5,31
Inpatients|RWA|EL|H|HC|HC03|HC03C,24,110
Inpatients|RWA|EL|H|HC|HC04,,
Inpatients|RWA|EL|H|HC|HC04|HC04B,5,28
Inpatients|RWA|EL|H|HC|HC04|HC04C,53,173
Inpatients|RWA|EL|H|HC|HC05,,
Inpatients|RWA|EL|H|HC|HC05|HC05C,1,2
Inpatients|RWA|EL|H|HC|HC07,,
Inpatients|RWA|EL|H|HC|HC07|HC07Z,4,33
Inpatients|RWA|EL|H|HD,,
Inpatients|RWA|EL|H|HD|HD40,,
Inpatients|RWA|EL|H|HD|HD40|HD40A,1,1
Inpatients|RWA|EL|H|HR,,
Inpatients|RWA|EL|H|HR|HR02,,
Inpatients|RWA|EL|H|HR|HR02|HR02Z,1,19
Inpatients|RWA|EL|H|HR|HR03,,
Inpatients|RWA|EL|H|HR|HR03|HR03Z,1,11
Inpatients|RWA|EL|H|HR|HR05,,
Inpatients|RWA|EL|H|HR|HR05|HR05Z,7,69
Inpatients|RWA|EL|J,,
Inpatients|RWA|EL|J|JA,,
Inpatients|RWA|EL|J|JA|JA14,,
Inpatients|RWA|EL|J|JA|JA14|JA14Z,1,7
Inpatients|RWA|EL|J|JA|JA20,,
Inpatients|RWA|EL|J|JA|JA20|JA20B,1,2
Inpatients|RWA|EL|J|JA|JA20|JA20C,2,4
Inpatients|RWA|EL|J|JA|JA21,,
Inpatients|RWA|EL|J|JA|JA21|JA21B,2,5
Inpatients|RWA|EL|J|JA|JA24,,
Inpatients|RWA|EL|J|JA|JA24|JA24B,1,1
Inpatients|RWA|EL|J|JA|JA25,,
Inpatients|RWA|EL|J|JA|JA25|JA25Z,1,1
Inpatients|RWA|EL|J|JA|JA27,,
Inpatients|RWA|EL|J|JA|JA27|JA27Z,1,5
Inpatients|RWA|EL|J|JA|JA28,,
Inpatients|RWA|EL|J|JA|JA28|JA28Z,4,33
Inpatients|RWA|EL|J|JC,,
Inpatients|RWA|EL|J|JC|JC03,,
Inpatients|RWA|EL|J|JC|JC03|JC03A,1,4
Inpatients|RWA|EL|J|JC|JC04,,
Inpatients|RWA|EL|J|JC|JC04|JC04B,1,1
Inpatients|RWA|EL|J|JC|JC06,,
Inpatients|RWA|EL|J|JC|JC06|JC06C,1,1
Inpatients|RWA|EL|J|JD,,
Inpatients|RWA|EL|J|JD|JD03,,
Inpatients|RWA|EL|J|JD|JD03|JD03A,1,2
Inpatients|RWA|EL|K,,
Inpatients|RWA|EL|K|KA,,
Inpatients|RWA|EL|K|KA|KA06,,
Inpatients|RWA|EL|K|KA|KA06|KA06A,1,1
